,username,no_review,review_list,no_product,product_dict,mean_rating
0,.*****s,1,"['No charger and no wires for the jack, it uses type c and its light only thing in the box was the headphones and a instruction']",1,{'d4762088-f54e-4297-aefe-b7a5c2fc5b76': 1},4.0
1,.....linh123,1,['Will buy again All'],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
2,.4fiq,1,[nan],1,{'e1366b54-47df-429c-b19e-c2173ac35fe7': 1},5.0
3,.ruth__angela_diaz,1,[nan],1,{'85085951-059c-4265-a5e6-bec8a14a350e': 1},5.0
4,.shaishy,1,[nan],1,{'85085951-059c-4265-a5e6-bec8a14a350e': 1},5.0
5,0*****a,1,['second purchase bc the first time i bought it it was good. sound quality is ok! delivery is quite fast too:)'],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
6,0*****d,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
7,0*****r,1,"['Best Feature(s): No\nValue For Money: Not at all\nPerformance: Not good\nProduct was average, nothing too crazy about it. \nCan hear something accessory in the earphone as the video shown\nDelivery took super long\nNot Recommend to buy']",1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},1.0
8,0*****y,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
9,0*****z,1,['Very good 10/10 will buy again sound is nice too thanks seller packaging good'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
10,000ztsu,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
11,0099wong,1,[nan],1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 1},5.0
12,0173787317nisa,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},5.0
13,0205kandar,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
14,0219tgoreq,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
15,03yfuc.80,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
16,0445_25pi8,1,"['Performance: good\nValue For Money: yes\nItem as described, good sound system']",1,{'d4762088-f54e-4297-aefe-b7a5c2fc5b76': 1},5.0
17,0549000j,1,"[""Haven't try yet,look good to me ,we'll packed tks""]",1,{'e1366b54-47df-429c-b19e-c2173ac35fe7': 1},5.0
18,05p_21atjt,1,['The ear does not receive bluetooth even though it is turned on and charged and the top is still scratched more than half'],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},2.0
19,06lynn0971,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
20,06pn704s3m,1,[nan],1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 1},5.0
21,0750rv7il1,2,"['Good Condition', 'Good']",1,{'dfe4564a-2cf5-4024-84a6-082f1ca8aa25': 2},5.0
22,08lm0lyqgy,1,[nan],1,{'86cafb8f-5c07-4819-8a58-1a81b3bf912f': 1},5.0
23,0921o34o229,1,[nan],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},5.0
24,09240e8ao0,1,[nan],1,{'3d10378b-9438-48bb-b40f-ddc4b1be2f0b': 1},5.0
25,0_lc181khf,1,[nan],1,{'00ca38b7-8d71-4a14-8ff3-2e3502c740d3': 1},5.0
26,0aisha7,1,[nan],1,{'bcb684c1-3ffa-435c-b1ae-fc48a34e28cc': 1},5.0
27,0aodq3sx9y,1,[nan],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
28,0blwjcwhzq,1,"['Sp ok, the connection takes a while, the battery runs out quickly']",1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
29,0fkrkj8w38,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
30,0gpqxt95x6,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},4.0
31,0hcar0l,1,['Take very long time for delivery. Item  works. Previous headphone only last slightly more than half a year 😔 hopefully this will last.'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
32,0hejssdaje,1,['Bought 4 pcs for kids doing their hbl. All in working condition. Delivery took 2 days. '],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
33,0omoomo0,1,['Hmmm.. out side looks good but inside.. sound acceptable.. order 12/12 received 17/12...'],1,{'f0ecb02d-1184-470b-bbcc-e972312db0d4': 1},5.0
34,0qrlobzssu,1,[nan],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
35,0vncklmpm6hyfynzy8ggkfp1zmo4,1,[nan],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
36,0vt9_v020y,2,"['Very pleased with the purchase. Affordable and good.', 'Third time buying from this seller.  Fast delivery as always. Good product. Worth the price.']",2,"{'0f39cd65-5306-4ef8-9359-d8fcf8d12e2a': 1, '6cee19d7-8c5b-4a2e-999f-b301c7837092': 1}",5.0
37,0x41sn_b7h,1,"[""Value For Money: Not at all\nPerformance: Fail to connect\nBest Feature(s): Don't have\nSeems something inside.Always fail to connect.Not a good earphone looks like a toy.\nDisappointed not recommend to buy""]",1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},1.0
38,0ymk8sqvlh,1,[nan],1,{'7ae3b217-4996-42c3-90c0-0b0f5b9ebeb7': 1},4.0
39,0yubgjh1c6,1,[nan],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
40,1*****4,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},5.0
41,1*****6,1,['Performance: Good\nBest Feature(s): 1 charge can last me whole day\nValue For Money: Value for money\nHope it will last long'],1,{'aeb0e8bf-1deb-480f-a6ba-287efc2e33b9': 1},5.0
42,1*****_,1,"['came in good condition, audio & mic quality is crystal clear.']",1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
43,1*****b,1,['Prompt delivery as ordered on 14Feb and received in good condition on 18Feb. It is easy to assemble and really sturdy to hold my headset well.'],1,{'86cafb8f-5c07-4819-8a58-1a81b3bf912f': 1},5.0
44,1*****c,2,"['The sound is clear, no distortion', ""Received goods in full, correct color, original box. Sensitive bluetooth connection. Good noise cancellation. Overall, it's ok for me in the price range. Headphones worn for a long time are a bit heavy for me, maybe I'm not used to wearing them. There is also a box that comes with the headset, but it seems a bit tight""]",2,"{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1, 'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1}",5.0
45,1*****e,2,"['quite impressive. battery lasts quite long although volume may be abit loud at times but overall quite good quality. also has a little muffling of the outside sound. shipped quite safely too and quick.\n\nedit: it kind of broke… when “cracking”? the folding of the earphones like after erm alm a month ig it was not bad but it kinda js broke in its own so now like one part is kind of dangling…crooked😂', 'Just received and yet to try \nItem looks good though and delivery was very fast !!']",2,"{'19065fbe-bdb9-4676-b5c2-c32dd4903d26': 1, '912d838b-5e84-4aef-a0dd-bb23f44e5913': 1}",4.5
46,1*****g,1,[nan],1,{'9537a994-1437-4126-9334-4e4f754594d0': 1},5.0
47,1*****n,3,"[nan, 'Fast delivery, item as described. Fits ear well. Basic sound quality, vocal and voice is clear for online meeting, less bass not suitable for music.', 'Performance: Great\nBest Feature(s): Have extention, there are buttons at one side of the head phone\nValue For Money: cheap and good']",3,"{'363c5275-c823-4331-ab39-bfdfe5242609': 1, '58b2475a-2ba2-4404-b9b5-35a633c76462': 1, '9b58c47e-0495-4bdf-9db6-43c3feff6a6c': 1}",5.0
48,1*****r,1,"[""delivery was quite quick! didn't expect sound quality to be this good omg 😭\U0001faf6🏼 easy to on and off as well as connect to bluetooth <3 not noise cancelling BUT sound quality is great :) not sure about sound leaks tho as i usually listen to music on the low vol when im out and blast when im home :')""]",1,{'8a6f14db-50cb-4c53-b366-4c14628a04d5': 1},5.0
49,1*****t,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
50,1*****y,1,['Good head phone woulf ded by again if got money next time hhnb'],1,{'d36961ff-4a81-4f68-b5a4-0264b8ba4028': 1},5.0
51,1*****z,1,['Item looks of average quality.. Sound recorded and tested. Acceptable sound quality for this price.'],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
52,101325patm,1,"[""Value For Money: definitely\naudio quality is clear but overall okay imo.\ncomes w/ headphone jack for those who wish to also have that option on top of Bluetooth.\nstylish design.\ncomes w/ an instruction manual ofc.\nno defects. was well packaged.\ncomfort level i say is about a 3/5— comfy at first but when worn for long periods of time, it can get uncomfortable & tight (tightness is good in the sense that it won't easily fall off when say lying down but the ear muffs could be more comfortable to 'balance' it out)""]",1,{'bb2ff784-016b-4f81-a2d1-9f4eb193c282': 1},4.0
53,1030_h,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
54,10eline10,1,['Performance: good\nBest Feature(s): bass\nValue For Money: yup\nWell received in good condition today.. all good .. delivery on time.. thanks..'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
55,1114line,1,['Its ok. My boy did say a little tight on the head. '],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
56,11shohel,1,[nan],1,{'54e03d11-608c-42f0-8649-ede70de6e4e3': 1},5.0
57,1218renz,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},5.0
58,12345sharuto,1,[nan],1,{'b6077939-1e30-4580-bb74-12c437deb664': 1},5.0
59,1234salina,1,['Satisfied'],1,{'dfe4564a-2cf5-4024-84a6-082f1ca8aa25': 1},5.0
60,123syin,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
61,1295abie,1,[nan],1,{'674ac33d-21ec-4293-8e3b-62524dbf5436': 1},4.0
62,131313sunnylo,1,['looking for a value for money item for myself and colleague to use during conference calls. pretty good buy!'],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
63,13_7x3eh8q,1,"['Performance: Good\nValue For Money: 👍\nBest Feature(s): Product design\nOverall sound performance is better than JBL, AKG earphones. Well done']",1,{'d4762088-f54e-4297-aefe-b7a5c2fc5b76': 1},5.0
64,1526anne,1,[nan],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
65,15jpg_q__s,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
66,168sebas,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
67,16gijubo4n,1,[nan],1,{'52e92af4-391b-4682-b401-609f053558e4': 1},5.0
68,16lym727v3,2,"[nan, nan]",1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 2},5.0
69,173cm._,1,[nan],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
70,18maxlee,3,"['Outstanding stereo audio and microphone.. had been using daily. Good stuff!', 'Got the pink version Bluetooth gaming headphone for my GF and she absolutely loves it!!\nWorth the price😍😍', 'Very good buy for the price!']",3,"{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1, '5fd55bd6-066b-4b5c-a931-655bf8fbc095': 1, '665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1}",5.0
71,1977maychan,1,['Fast delivery'],1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},5.0
72,1988nguyenthimen,1,[nan],1,{'3d10378b-9438-48bb-b40f-ddc4b1be2f0b': 1},5.0
73,19bryan90,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
74,1_cqcnr6tf,1,"['Performance: not bad\nBest Feature(s): color, wireless\nValue For Money: yes\nTook about a week to arrive, easy to use and pair with Bluetooth. Audio quality is decent for the price']",1,{'e1366b54-47df-429c-b19e-c2173ac35fe7': 1},5.0
75,1amw043yax,1,[nan],1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 1},5.0
76,1araikun,1,['Fast delivery.all working great'],1,{'f0ecb02d-1184-470b-bbcc-e972312db0d4': 1},5.0
77,1c3m4n25,1,[nan],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
78,1cwxw0tpt_,1,[nan],1,{'d803b6b2-7162-4d4e-8a31-3632dcca5a99': 1},2.0
79,1cxa9vpr28,1,[nan],1,{'9adcc0d2-9560-441f-a7d3-a6e031a86ec8': 1},5.0
80,1e04gziyob,2,"[nan, nan]",2,"{'bb2ff784-016b-4f81-a2d1-9f4eb193c282': 1, 'dfe4564a-2cf5-4024-84a6-082f1ca8aa25': 1}",3.0
81,1i_vum5jof,1,[nan],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},1.0
82,1janekao,1,[nan],1,{'e3d51e18-78d6-4b15-879f-415a2513c633': 1},5.0
83,1ki08myjh7,1,[nan],1,{'a6c53ddf-d85a-4186-bb67-7bc06ab0af32': 1},5.0
84,1knqsrc18q,1,[nan],1,{'aeb0e8bf-1deb-480f-a6ba-287efc2e33b9': 1},5.0
85,1l_1062sjk,1,[nan],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
86,1laqtahd0h,1,"['It’s good, but way too soft even at max volume. You do get what you paid for']",1,{'aeb0e8bf-1deb-480f-a6ba-287efc2e33b9': 1},4.0
87,1mcwpkqn0j,1,"[""Performance: haven't tried yet\nHaven't tried yet,""]",1,{'62c5242d-5350-4f24-976d-7b0fc6554b90': 1},4.0
88,1nbfhis2lh,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},4.0
89,1ov7_fbhg5,2,"[nan, nan]",1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 2},5.0
90,1ozps3bdwj,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},5.0
91,1p688ccd_c,1,[nan],1,{'15eecb2b-4a23-4b78-be6c-38eadfa1be51': 1},5.0
92,1qa0y3ntno,1,[nan],1,{'9cdf4e64-3d00-40cc-a5d1-4872530e00ef': 1},5.0
93,1qm48xeu9g,1,[nan],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},1.0
94,1r8726alca,1,"['Smaller than thought, ok quality\nThe sound area is faint. The singing is reversed than the music machine\nGood weight Anc some ear clamps']",1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},4.0
95,1sp92fx1_t,1,[nan],1,{'471c57db-ed81-47f6-9ce9-b5cc7575509f': 1},5.0
96,1ultravioletray,1,[nan],1,{'6cee19d7-8c5b-4a2e-999f-b301c7837092': 1},5.0
97,1v_zf_kiwx,1,[nan],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
98,1vivfngvv9,1,['Performance: 7/10\nBest Feature(s): aesthetic\nValue For Money: yesss\nIts very aesthetic!!! Love the khaki colourrr'],1,{'34bb8bfe-e134-41af-a487-3b8d4ce6fff0': 1},5.0
99,1vwj3axeu7,1,['Received item fast as expected.  Husband likes it.'],1,{'9adcc0d2-9560-441f-a7d3-a6e031a86ec8': 1},5.0
100,1w1l1wgde2,1,[nan],1,{'8a6f14db-50cb-4c53-b366-4c14628a04d5': 1},5.0
101,1yxau06bs6,1,[nan],1,{'7775f8a3-b5b8-485f-8a37-9c96d160fae7': 1},5.0
102,2*****0,1,['Fast delivery. High quality. Can repeat order again.'],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
103,2*****1,1,[nan],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},4.0
104,2*****5,1,"['Performance:  good, two2 can be heard\nQuality:  light, nice color, beautiful\nTq seller. Items arrived quickly. Order 26/2..ship out 27/2..receive 1/3']",1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
105,2*****a,1,['Received timely can’t wait to try'],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
106,2*****b,1,['Box was abit dented upon receiving but the product is pretty good with the sound quality. The material is comfortable for both ears and hope the battery holds.'],1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 1},5.0
107,2*****e,1,"['Can be next to the headphone speaker, the sound is broken.']",1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},1.0
108,2*****f,1,['Best Feature(s): No\nPerformance: Bad\nValue For Money: Not value\nThe box is damaged and totally not worth of money cause sound not clear.Connection also not good.Can heard the parts inside are loose once u shake it.\nIt took very long time to arrive.Not local seller actually'],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},1.0
109,2*****g,2,"['Perfect for music and also for monitoring work. Works perfectly and in good condition when we receive it. Item shipping was quick and overall we are satisfied', 'Performance: Very good\nQuality: Value for money\nMy boys like the headphones very much. Sound excellent. Nice design.']",1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 2},5.0
110,2*****k,1,['Volume a bit soft'],1,{'9adcc0d2-9560-441f-a7d3-a6e031a86ec8': 1},5.0
111,2*****m,1,['Good basic headset..... Good enough for casual gamers.....'],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
112,2*****s,1,['Best Feature(s): Bluetooth\nPerformance: Ok\nValue For Money: Good\nItem received in bad condition.'],1,{'e1366b54-47df-429c-b19e-c2173ac35fe7': 1},1.0
113,2*****z,1,['The headphones had really nice sound quality and the mic worked really well. A big difference from the old headphones I use. The lights are also very nice and is a very good quality for such a low price. Recommended for people looking for budget headphones with good quality.'],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
114,216gt,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
115,220979feei,1,[nan],1,{'86cafb8f-5c07-4819-8a58-1a81b3bf912f': 1},5.0
116,23476joanne,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
117,23noelromero,1,[nan],1,{'85085951-059c-4265-a5e6-bec8a14a350e': 1},4.0
118,2801km,1,[nan],1,{'aeb0e8bf-1deb-480f-a6ba-287efc2e33b9': 1},5.0
119,28grl0dqo7,1,[nan],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
120,290cats,1,[nan],1,{'adb2a956-1627-4780-9e92-a48d12e4d430': 1},1.0
121,29dmalou1979,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},4.0
122,2adfx1zeyb,1,[nan],1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
123,2asz8dcw11,1,['Good value for money not bad'],1,{'3670e3a8-6742-4241-a2be-1319e531e2fc': 1},5.0
124,2ddwwtnlgp,1,[nan],1,{'9537a994-1437-4126-9334-4e4f754594d0': 1},4.0
125,2gniy,1,[nan],1,{'f0ecb02d-1184-470b-bbcc-e972312db0d4': 1},5.0
126,2hj6mkwkg8,1,"[""Honest review - The whole headphone is too plastic and even the extension part is plastic. I don't forsee this headphone will last long if the user is rough person.\nBass wise also disappointing. My previous China brand sound was much better.\nThe sponge also poor quality. Feel hot after 15mins usage.""]",1,{'aeb0e8bf-1deb-480f-a6ba-287efc2e33b9': 1},3.0
127,2ii9fjdq7j,1,['Very good and nicely'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
128,2iwuel4qkz,1,[nan],1,{'912d838b-5e84-4aef-a0dd-bb23f44e5913': 1},5.0
129,2iy9ym72a_gmjt35jvzz_q1xwivm,1,[nan],1,{'d803b6b2-7162-4d4e-8a31-3632dcca5a99': 1},5.0
130,2k5uusqh7q,1,"['Good price, works well and it was delivered within a few days by the seller. Thanks']",1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
131,2ku8ww8kxy,1,[nan],1,{'c7340ef5-632f-423e-b361-8ad538e0a34e': 1},5.0
132,2or9bj4ho6,1,[nan],1,{'fdcfed58-7221-4308-b4f3-1ea69d467301': 1},5.0
133,2owlozwb17,2,"[nan, nan]",1,{'6cee19d7-8c5b-4a2e-999f-b301c7837092': 2},5.0
134,2p3m2vg8h7,1,"['Performance: need to try\nBest Feature(s): stickers 🤫\nValue For Money: maybe\nReceived as advertised, need to chk and try later . Hopefully it works as what it’s stated in their reviews. Great delivery service']",1,{'edcaecef-2812-4539-a6a9-f369343f94f1': 1},5.0
135,2q1palc0lq,1,['Color is nice . Sounds ok . Great deal for the price.  Seem sturdy'],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
136,2s19b2dgod,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
137,2vth3x12nh,1,['VFM.'],1,{'62c5242d-5350-4f24-976d-7b0fc6554b90': 1},5.0
138,2y26f3l8_q,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
139,2zoh5bwq883od72w8du0c49p_i45,2,"['good item\nmy sister like it so much.thanks seller for dilivery', 'perfect for music.thanks seller.this is what i want.thanks for dilivery']",1,{'6cee19d7-8c5b-4a2e-999f-b301c7837092': 2},5.0
140,2zup1knx8q,1,"[""So pretty. I'll probably buy another purple one :)""]",1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
141,3*****1,1,['Considerably fast delivery. Box is dented but thank God JBL is not. 👍'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
142,3*****3,1,['Very fast delivery! Headset works fine too.'],1,{'6cee19d7-8c5b-4a2e-999f-b301c7837092': 1},5.0
143,3*****8,2,"['Very padded and good sound quality. Came in a box and good condition', 'headphone cable loose. unable to hear music when plugged in. must twist and turn a few times only to hear on 1 side\n\nbut bass quite strong. sound clarity can be improved. still a good headphone for this price range.']",2,"{'363c5275-c823-4331-ab39-bfdfe5242609': 1, 'f0ecb02d-1184-470b-bbcc-e972312db0d4': 1}",3.5
144,3*****c,2,"['Item received in good order.', nan]",2,"{'363c5275-c823-4331-ab39-bfdfe5242609': 1, '6cee19d7-8c5b-4a2e-999f-b301c7837092': 1}",5.0
145,3*****k,1,['good quality'],1,{'363c5275-c823-4331-ab39-bfdfe5242609': 1},5.0
146,3*****m,1,"[""Quality: best\nPerformance:  my kind of world but without him\nThe sound is delicious...best.. the quality don't expect perfect like your mother.. the quality is ok, it's okay with the price.. it's strong and strong.. it's best for you to pretending to calm your heart even though your heart is still being hit by him again""]",1,{'d803b6b2-7162-4d4e-8a31-3632dcca5a99': 1},5.0
147,3*****n,1,[nan],1,{'cd6c11d7-d842-4a56-b3ec-f8b76aff86b8': 1},5.0
148,3*****s,2,"['Performance: good\nBest Feature(s): good\nValue For Money: good\nEarphone is working. The control button is working. Connect to usb plug.speaker is working. All in all is working.', 'received in good condition, looks very good but very tight']",2,"{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1, '5fd55bd6-066b-4b5c-a931-655bf8fbc095': 1}",4.5
149,3*****u,1,['Performance: ok\nValue For Money: yes\nReceived the goods in good condition. The quality of the headphones is good. The soundtrack is clear and the colour is nice too.'],1,{'4718d2a4-f0a4-48cd-a0ce-e1b663bdba02': 1},5.0
150,3*****w,1,[nan],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
151,31032013n,1,[nan],1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},5.0
152,31n73cor6t,1,"['Best Feature(s): unsure yet\nValue For Money: ok\nPerformance: unsure yet\nYet to use, so unsure of its best feature and performance. Fast delivery but it was not well wrapped with crumbled package']",1,{'f0ecb02d-1184-470b-bbcc-e972312db0d4': 1},4.0
153,33601g,1,[nan],1,{'6cee19d7-8c5b-4a2e-999f-b301c7837092': 1},3.0
154,33ejo4p1zj,1,[nan],1,{'bc081a6b-f6d4-4c77-bb49-7dfdae30c3aa': 1},5.0
155,33l9iodgxb,1,"['Very nice headphones, fast delivery. You should try to buy it, everyone.']",1,{'b14fb80e-204a-4007-8a22-8d467f9cbc36': 1},5.0
156,345v7y0tik,1,[nan],1,{'a54c9b13-9186-471f-b23c-6f408947257c': 1},5.0
157,35dollars,1,[nan],1,{'86cafb8f-5c07-4819-8a58-1a81b3bf912f': 1},5.0
158,365214a1,1,[nan],1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},5.0
159,36durnlzu5,1,[nan],1,{'9537a994-1437-4126-9334-4e4f754594d0': 1},4.0
160,39addi_evn4zl7tjlloiy368jjww,1,[nan],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},5.0
161,3_cuz3nbk8,1,['Item already collect in very good condition. packaging also very secured. no damages. will order soon again'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
162,3_n0rbvp9h,1,[nan],1,{'3d10378b-9438-48bb-b40f-ddc4b1be2f0b': 1},5.0
163,3_qgqvt42s,1,['Good'],1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},5.0
164,3a0_34m5r8,1,['Performance: Good\nBest Feature(s): White colour\nValue For Money: Good\nI bought the Sonic Gear Wireless Bluetooth head phone for my grandson as a Christmas present. I am so happy that it arrived on time. That is the reason I have not opened the package. My grandson has been admiring this product for a long time and I am sure he will love it.'],1,{'15eecb2b-4a23-4b78-be6c-38eadfa1be51': 1},5.0
165,3b11pnp05v,1,['Good quality'],1,{'34bb8bfe-e134-41af-a487-3b8d4ce6fff0': 1},5.0
166,3c8wrc4vfc,1,"[""Best Feature(s): ok\nPerformance: Haven't try yet\nValue For Money: yes\nFast delivery to our door step. Suitable for children,quality decent for children. Have not try yet but hope it's ok .... box torn at the side and headphones not broken, value the money. And very fast delivery.. if its good,we definitely buy again..""]",1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},5.0
167,3czxaubkux,1,[nan],1,{'466b38c7-6d15-440d-a670-46af62342756': 1},4.0
168,3d1fbjuofa,1,[nan],1,{'e7088fc8-7558-4c6f-9e97-73084cb1712f': 1},5.0
169,3ddol3gsy_m9piu_139lne5lbm90,1,['Good value for money.'],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
170,3dwmwwnbqv,1,['Well packed. Not that comfortable but eventually got used to it. Speaker and mic are quite clear.'],1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
171,3fatsister,1,[nan],1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},4.0
172,3fdbs3ct0i7xrrbl0q16cxnenood,1,"['Fast deliver in 2days, noice cancelling works well. Value for money product which fits work-from-home’s need. Recommended']",1,{'58b2475a-2ba2-4404-b9b5-35a633c76462': 1},5.0
173,3g9ztww228,1,[nan],1,{'86cafb8f-5c07-4819-8a58-1a81b3bf912f': 1},5.0
174,3gw_8grybi,2,"['good item received it in a short period of time will consider to get it again', 'good item received it in a short period of time will consider to buy it again in the future']",1,{'363c5275-c823-4331-ab39-bfdfe5242609': 2},5.0
175,3jf9fglwen,1,['Very nice headphones and I love the colour. It has really a good bass so it’s ideal for listening to music.'],1,{'e3d51e18-78d6-4b15-879f-415a2513c633': 1},5.0
176,3mily.k,1,[nan],1,{'665ce6c0-f144-44e9-9e71-f1d8cf28cfcc': 1},5.0
177,3owlbudkid,1,[nan],1,{'90abf5a5-0603-4b85-bc96-e247a4a4e031': 1},4.0
178,3sshra_7po,1,"[""It's not working anymore. Only after 4 days""]",1,{'39d43177-d901-4178-b9e1-cfc08d5dfdf4': 1},1.0
179,3w8lfavmf7,1,[nan],1,{'9537a994-1437-4126-9334-4e4f754594d0': 1},4.0
180,3wbsnrohd5,1,['Performance: good\nValue For Money: very good for its price\nBest Feature(s): the headphones might be cheap but it has a nice sound quality . will buy again 👍'],1,{'3670e3a8-6742-4241-a2be-1319e531e2fc': 1},5.0
181,3y9yid_vtr,1,[nan],1,{'00ca38b7-8d71-4a14-8ff3-2e3502c740d3': 1},4.0
