,username,no_review,review_list,no_product,product_dict,mean_rating
0,.*****.,3,"['the F keys on top and volume buttons don’t work for some reason. other than that pretty okay. fast delivery too', 'Well received in good packaging and condition. Very nice color and smooth to type. Doesnt make too much noise when typing and mouse quite comfortable to use.', 'delivery was quite fast \neasy to set up\nworth it for the price']",2,"{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1, 'd19cf120-93e6-4f1c-89c2-2b18187139cb': 2}",4.666666666666667
1,.*****_,1,[nan],1,{'cbd4fe9d-1474-4653-9e63-9d8bd9233413': 1},5.0
2,.*****w,1,[nan],1,{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1},4.0
3,.....9757,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
4,._vxnessa._,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
5,.hmm..22001221,1,[nan],1,{'f9540513-4938-4e57-b7db-30996ad29250': 1},5.0
6,.pepperoni,1,[nan],1,{'776567fe-60c2-4b68-89db-ab79d83175c2': 1},5.0
7,.t0p.1,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
8,.zee.,1,['Just received the item last night. Well packed and looks and feels good to type. Now I am motivated to write.😄'],1,{'1f06b4aa-18c7-4c2c-a94d-6ee16ea6b3e8': 1},5.0
9,0*****1,1,['Take a while to arrive since coming from\nChina. Keyboard work well and the blinking rainbow colour is wonderful.'],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
10,0*****7,1,"['Been looking for keyboard with soft keys. This does the job. Just that need some getting used to since the touch is different from usual keyboard and the positioning of some of the keys are different. Overall, am satisfied with the purchase.']",1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
11,0*****8,1,['Fast delivery yet to try. Reasonable price.'],1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
12,0*****c,1,['Performance: works well\nBest Feature(s): can connect by Bluetooth or by USB\nValue For Money: yes\nEasy to set up'],1,{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1},5.0
13,0*****e,1,[nan],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
14,0*****f,1,['Item as described. Delivery took 2 days. Pleasant Transaction. Thank you.'],1,{'4dcfd651-3459-454a-8fa9-768e55fb32f2': 1},5.0
15,0*****g,1,['Good. Working well. Thankyou'],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
16,0*****h,1,['Performance: works really well\nBest Feature(s): i like that the keys pop out lol\nValue For Money: veryyyyy!!'],1,{'03e4b789-11d8-40ce-870f-fd99891b3c40': 1},5.0
17,0*****i,1,['Performance: Ok\nValue For Money: Yes\nBest Feature(s): Cheap\nThe keys are stiff which requires more force to press.'],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},3.0
18,0*****j,1,['Value For Money: good\nvery good keyboard for the price'],1,{'75a0ba9f-2c37-4ce4-b9ca-f5d4b97c1924': 1},5.0
19,0*****l,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
20,0*****m,1,[nan],1,{'ffd204e4-8711-489a-9ca6-0796527b776f': 1},5.0
21,0*****n,1,['So nice the white nice NiceNiceNiceNiceNiceNiceNiceNiceNiceNiceNiceNiceNice'],1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
22,000000kf,1,[nan],1,{'95b73f4a-1e51-4e4e-94f1-ad68c55889c2': 1},5.0
23,003vi,1,[nan],1,{'5386c74e-8276-41ec-a8e2-a167233036f2': 1},5.0
24,0125357203_ameena,1,[nan],1,{'27469302-7316-41d4-b036-53ec777356ad': 1},5.0
25,01long,1,[nan],1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},5.0
26,0212david,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
27,02dil,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
28,02hwee,1,['Quick delivery\nGood quality\nNice n light'],1,{'7ba0810d-0c09-4a30-8fd4-ec78b2f8ebdc': 1},5.0
29,02stfu,1,['very good thankyou seller would recommend to my friends !! :)'],1,{'776567fe-60c2-4b68-89db-ab79d83175c2': 1},5.0
30,0312mtkth2230,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
31,0321am,1,['looks good feels good nice clickity sound hooe it lasts long'],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},5.0
32,0330.yan,1,['Buy on Friday night and received on Monday afternoon. Use it immediately since wfh. Works well. Looks nice and is slim which what I looking for. Overall good product for the price paid.'],1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
33,0349956767ad,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
34,04egan,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
35,05mq09,1,['Cheap and good.  Fast delivery and delivered in good condition👍👍👍'],1,{'7562b144-e782-4782-9ce7-19a3ebf2903e': 1},5.0
36,06pn704s3m,2,"[nan, nan]",2,"{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1, 'd19cf120-93e6-4f1c-89c2-2b18187139cb': 1}",5.0
37,07azlan,2,"[nan, nan]",2,"{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1, 'd48df05d-13f8-4ef1-b612-162f13e9860e': 1}",5.0
38,07ebji7ws5,1,[nan],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
39,0802rebecca,1,['Have yet to use.  Hopefully it is good. Can feel the keys on the keyboard are soft and nice to type.'],1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
40,0808jas,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
41,08112006k,1,[nan],1,{'f69b935f-adac-4610-b8ef-7133a0720b43': 1},4.0
42,0830ng,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
43,083p47xa6m,1,[nan],1,{'8e400235-9c07-4921-9ccf-884969d7e67f': 1},5.0
44,0846785i,1,"['First time buying from seller. Looks okay and works, although keyboard is quite basic.']",1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
45,0852mohdsamad,1,['The keyboard is faulty'],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},1.0
46,08_jonh_vominhhuy,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},4.0
47,08g4rd1did,1,[nan],1,{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1},5.0
48,09168lee,1,[nan],1,{'03e4b789-11d8-40ce-870f-fd99891b3c40': 1},5.0
49,0924276003su,1,"[""It's ok to use, but if you have children at home, don't buy Blue Switch :( if you buy Blue, now you have to type gently slowly, if you like to be quiet, buy Red\n\nAs for the Led part, it's worn like that, it won't change the color, just change the flash effect""]",1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
50,098pveww84,1,['Thank you seller.  Happy customer here 👍.'],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
51,09gjj676981296,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
52,09y4wxsf_0,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},4.0
53,09yvonne10,1,[nan],1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
54,0a0n56m5ttb8t5fmprmotmto3w52,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
55,0aupenssdn,1,[nan],1,{'5e78b323-9728-410c-981e-227c3e3facc9': 1},5.0
56,0b6o5a00gb,1,[nan],1,{'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1},5.0
57,0bf_7sbjon,1,[nan],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
58,0c8ti_pblo,1,['Light decent keyboard comes with mouse and mat. No rubber studs so it tends to run when placed on smooth surfaces during typing. Good but!'],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
59,0ccfukgftmfx1qwocvvall9g0rpi,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
60,0d6qsifaur,1,[nan],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
61,0dkohqnb8x,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
62,0dph2lyfej,1,['Best Feature(s): 👍\nValue For Money: Yes\nPerformance: So far working properly\nDeliver was prompt'],1,{'7562b144-e782-4782-9ce7-19a3ebf2903e': 1},5.0
63,0eight7,1,"['Good, nice typing sound and Bluetooth works for my mac m2 perfectly. Connection is a breeze. Wireless is the best!!!!']",1,{'234ee2e0-83eb-4416-b21e-a5316fb18996': 1},5.0
64,0ezl9l_mac,1,[nan],1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
65,0fjf686fay,1,[nan],1,{'75a0ba9f-2c37-4ce4-b9ca-f5d4b97c1924': 1},5.0
66,0iav5e4jg_,1,['Item arrived in 2 days hv yet to open it.'],1,{'d79335f3-7e30-4907-b32e-b84d308b5902': 1},5.0
67,0inkypig,1,[nan],1,{'5e78b323-9728-410c-981e-227c3e3facc9': 1},5.0
68,0k_ij51vsu,1,['Buy to try if it helps with neck aches..seller send wrong item but was quick to resend correct item after feedback'],1,{'5f63d3b2-b961-456b-85ee-5e0632032759': 1},5.0
69,0kfh3yva4a9wyijxl2pocx29072k,1,['Everything is good except for the fact the the letter u was upside down'],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},4.0
70,0lxxv6wez2,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},3.0
71,0mz2z6k_0ppuzloghtxxhacozrmf,1,['Received fast. But dunno why cannot reduce and increase the led light. Maybe the seller can tell me why.'],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},4.0
72,0nk6d1s4jg,1,"['Keyboard and mouse set, batteries included. May not be suitable for long hours usage or typing lengthy documents due to the design. But for simple web surfing purpose, definitely worth buying.']",1,{'8e400235-9c07-4921-9ccf-884969d7e67f': 1},5.0
73,0p4jtuf9gi,2,"[nan, nan]",1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 2},5.0
74,0plmf8zh5g,2,"['Tried it, the appearance is very good-looking, the color of the mouse will change, and the keys are sensitive', 'Overall evaluation: I am very satisfied with the keyboard. Appearance and experience: The white keyboard looks very good. It is a new keyboard I bought for my husband. He likes it very much and is satisfied with it.']",2,"{'913190f0-b583-4fa8-9312-374cf4634e66': 1, 'aac4558d-b71b-4eb2-9ecc-db9c6497cc3f': 1}",5.0
75,0qdva8da82,1,[nan],1,{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1},5.0
76,0re0leah,1,['Performance: good\nBest Feature(s): so cute\nValue For Money: yes\nit works perfectly and now i can study with my ipad'],1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},5.0
77,0snk2ulil4,1,['The item was placed outside my gate but it was taken away by d delivery guy due to he afraid if missing as per my sis who was trying to take n thanks they appeared with d item thus we received safely. Thanks to d delivery guy who pays security concern on d job assigned.'],1,{'27469302-7316-41d4-b036-53ec777356ad': 1},5.0
78,0ux6gpaulj,1,[nan],1,{'b610bbd2-3505-4d2c-bd5f-68187ad66e27': 1},5.0
79,0xixi0,1,['Value For Money: Yes\nPerformance: Good\nBest Feature(s): All very good'],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
80,0xscbux_6t,1,[nan],1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
81,0y2erezp6z,1,[nan],1,{'948acdc8-7b31-4573-991f-9a8e911e1d64': 1},5.0
82,0zbj1tfrjv,1,"[""Value For Money: Great value for money\nBest Feature(s): It works and it's a great size for iPad""]",1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},5.0
83,0zzclvzh58j3ekatzusr8ut7hczh,1,['Interesting. Slim and easy connect'],1,{'6f57eed4-a7a1-4c01-8b43-2ddc489fdf68': 1},5.0
84,1*****0,1,"['Performance: Good for value\nThis is the best keyboard that i brought from the internet so far,,the sounds really nice, and it has 3modes connection amd it is stable.']",1,{'5cac7abf-58cd-4fed-958e-0315f761db0a': 1},5.0
85,1*****1,1,"[""It's really light! Both keyboard and mouse connected rlly easily. Smooth clicking , sound isn't too loud.""]",1,{'6f57eed4-a7a1-4c01-8b43-2ddc489fdf68': 1},5.0
86,1*****3,1,"['Received in three days. Used immediately, pretty items make good mood.']",1,{'4dba642d-d7be-409f-87b2-e21e1389a794': 1},5.0
87,1*****5,2,"['As advertised. Silent keyboard and silent mouse!', nan]",2,"{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1, '9bfe3373-1fef-4500-88ab-3a6a50137c25': 1}",5.0
88,1*****8,1,"['Performance: great\nBest Feature(s): great touch and smooth\nValue For Money: worth it\nVery easily switch between devices, super convenient .']",1,{'3d5b8065-9ebf-42c6-9e1c-d7e403367331': 1},5.0
89,1*****_,1,[nan],1,{'f20c235c-5387-4038-b844-de497eef065e': 1},5.0
90,1*****a,1,['Rm0 cannot finish the business of tubic is not sufficient. Please screen. https://www.hotlink.my/topup To add rating & cuba again. Akaun Hotlink will be considered as inactive/off on 04-03 - 2022. Add value to make it active.'],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
91,1*****e,4,"[nan, 'Looks good and works great❤️❤️', 'Good buy. Comes with batteries and keys are soft.', '2nd purchase. Speedy delivery and item in good condition. 👍']",3,"{'75a0ba9f-2c37-4ce4-b9ca-f5d4b97c1924': 1, 'ce520951-35f9-4e51-a4cb-fd659ce4416f': 2, 'd19cf120-93e6-4f1c-89c2-2b18187139cb': 1}",5.0
92,1*****h,1,['Seller was very prompt in delivering the product. Rcvd within 2 days after ordering. '],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
93,1*****k,1,['Item well packed. Works well.'],1,{'ffd204e4-8711-489a-9ca6-0796527b776f': 1},5.0
94,1*****m,2,"[nan, 'Quick delivery, thanks seller for mailing out as soon as possible. Working and hope it lasts.']",2,"{'5b80ee8d-291a-4441-819c-3d5eb0f111ef': 1, 'b3a4e980-6e4e-4508-b341-056358af9b69': 1}",5.0
95,1*****n,3,"[nan, 'Looks good and sturdy got it during sale with vouchers for a good price.', nan]",3,"{'776567fe-60c2-4b68-89db-ab79d83175c2': 1, 'cd1bc56d-87c6-4860-98b9-74e9ca2526a9': 1, 'd19cf120-93e6-4f1c-89c2-2b18187139cb': 1}",4.333333333333333
96,1*****o,2,"[nan, 'Good quality, beautiful color, beautiful.']",1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 2},5.0
97,1*****r,2,"['fast delivery. value for money.', 'very fast delivery. items arrived safely. love it. worth the price. thanks for the free box of mask seller!']",2,"{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1, '3488e53a-046f-48a5-bccb-ee3acffc749a': 1}",5.0
98,1*****s,3,"['Value For Money: yes\nBest Feature(s): awesome\nPerformance: great\nWorth buying', ""Value For Money: For the price, it's a simple & functional keyboard and mouse\nBest Feature(s): Price\nPerformance: Decent"", nan]",3,"{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1, 'b610bbd2-3505-4d2c-bd5f-68187ad66e27': 1, 'ed40d9af-e2c3-41a5-9efc-97168d74a651': 1}",5.0
99,1*****t,1,[nan],1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
100,1*****v,1,"['very affordable price, but keyboard is a bit smaller than usual']",1,{'df888b69-16e7-410a-b8ee-2f39479cc415': 1},4.0
101,1*****w,1,[nan],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
102,1*****z,1,['have yet to use but i tried typing on the keyboard and i rlly like the sound of the keys :)'],1,{'948acdc8-7b31-4573-991f-9a8e911e1d64': 1},5.0
103,1004_angelo,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
104,100percentcitygirl,1,['Basic white keyboard that is compatible with MacOS. Fast delivery! Many thanks😁'],1,{'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1},5.0
105,1020steve1,1,"['Recommended to anyone looking for a keyboard, very smooth and fast response ']",1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
106,10818b1_50,1,['Performance: good\nBest Feature(s): good\nValue For Money: good'],1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},5.0
107,10969.vivian,1,[nan],1,{'1f06b4aa-18c7-4c2c-a94d-6ee16ea6b3e8': 1},5.0
108,10_hihi,1,[nan],1,{'3d5b8065-9ebf-42c6-9e1c-d7e403367331': 1},5.0
109,10jeffery10,1,['The keyboard is really quiet when typing. The mouse is also good.'],1,{'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1},5.0
110,11111_jessie,1,['Performance: very good\nBest Feature(s): very good\nValue For Money: 👍'],1,{'8e400235-9c07-4921-9ccf-884969d7e67f': 1},5.0
111,11e3ulxz43,1,['I like this'],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
112,1204kimseokjin1992,1,[nan],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
113,1234lieuiris,2,"['Performance: v good, 2nd purchase\nBest Feature(s): very user friendly\nValue For Money: good\nFast delivery time.  2nd purchase.   Item received in good condition. Nice colour.  Thank you seller.', 'Performance: very good, love it\nBest Feature(s): user friendly\nValue For Money: Good\nFast delivery time.  Item received in good condition. Quite happy and satisfied with the product.Thank you seller.']",1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 2},5.0
114,123amirin,1,['Amazing keyboard for this price recommend it to all of uu'],1,{'ffd204e4-8711-489a-9ca6-0796527b776f': 1},5.0
115,123basa123,1,['Item received good condition and well packed thanks for seller'],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
116,123leeping,1,[nan],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},4.0
117,123saudah,1,['Fast delivery. Product is good. '],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},4.0
118,12_____sm,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
119,130976_76,2,"[""Fancy keyboard is indeed interesting. One set with the mouse as well. It's indeed jimat!"", nan]",1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 2},5.0
120,13589878558957hd,1,[nan],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
121,1386games,1,['Pretty satisfied veery good would recomennd and fast delivery'],1,{'c705be11-b815-44a5-9001-5f949c89c587': 1},5.0
122,13jahid,1,[nan],1,{'c705be11-b815-44a5-9001-5f949c89c587': 1},3.0
123,13mockingbyrd,1,[nan],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},5.0
124,13s9iy6e4t,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
125,146hve4_9q,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
126,150127mayng,2,"['Fast delivery 👍 and good condition 👍thank you seller 🙏🙏🙏 will buy again', 'Fast delivery and good condition thanks seller👍👍']",2,"{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1, 'b3a4e980-6e4e-4508-b341-056358af9b69': 1}",5.0
127,15ack,1,[nan],1,{'ef15d303-94f9-4902-840e-defad8e79160': 1},5.0
128,1602545c,2,"['Well pack and received. Fast delivery.🙏🤝🤝', '2nd purchase...well receive n tested ...']",1,{'8e400235-9c07-4921-9ccf-884969d7e67f': 2},5.0
129,1651672abt,1,['Best Feature(s): Good\nValue For Money: Good\nPerformance: Good\nWell packed and very fast delivery. Highly recommended 👍'],1,{'8f2d2018-fbd0-4aab-aca9-b0cb2bbdd840': 1},5.0
130,173209ym,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
131,17chengzhan,1,[nan],1,{'75a0ba9f-2c37-4ce4-b9ca-f5d4b97c1924': 1},5.0
132,18maxlee,2,"['Mouse is the best ,,,, super silent and high dpi,,,\nKeyboard is good too,except must get use to it,, sometimes the space bar is too sensitive ,, good buy !!\nHighly recommended', 'Inform seller to ship out fast and she really did.👍👍👍\nCan’t wait to try this beast👻👻']",2,"{'5407f33f-02df-4f64-91ec-339e7c6ddcce': 1, '91b79b7a-93db-4d83-9977-9d760f45ed84': 1}",5.0
133,18utb8oprh,1,['Very good..it works Very well'],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
134,1910red,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
135,1970roseahmad,1,[nan],1,{'6f57eed4-a7a1-4c01-8b43-2ddc489fdf68': 1},5.0
136,1979michelle,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
137,1982jas,1,[nan],1,{'c705be11-b815-44a5-9001-5f949c89c587': 1},5.0
138,1984riz,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
139,1988yee,1,['Fast delivery with good quality 👍👍👍'],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
140,1992_duncan,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
141,1__u917zcl,1,[nan],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
142,1_el1zjsid,1,"['Soft keys, good for gaming and work.']",1,{'5e78b323-9728-410c-981e-227c3e3facc9': 1},5.0
143,1_kas,1,[nan],1,{'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1},5.0
144,1ab23c,1,[nan],1,{'a508cc79-0d69-4a98-aa2c-03261dda2698': 1},5.0
145,1aj1soizq7,1,[nan],1,{'1be323a9-4bd1-4bf4-8470-4af8e4133ddb': 1},5.0
146,1b1vdjunr8,1,['Not bad'],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},4.0
147,1c88jnd0ni,1,['Amazing product for the price'],1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1},5.0
148,1cbmhq4eb2,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
149,1cl1n2is0y,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
150,1cloudy,2,"['Nice colour. Love it', nan]",2,"{'4dba642d-d7be-409f-87b2-e21e1389a794': 1, 'b610bbd2-3505-4d2c-bd5f-68187ad66e27': 1}",5.0
151,1creativezone,1,[nan],1,{'b5271e82-df08-496b-a32b-f9bacd211b9a': 1},5.0
152,1dexlab,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},4.0
153,1du9vby8jv,1,[nan],1,{'284914a9-6d45-4f4d-8fc3-7751a141dd4e': 1},4.0
154,1dycra1djn,1,[nan],1,{'b610bbd2-3505-4d2c-bd5f-68187ad66e27': 1},5.0
155,1ewrhko4q4,1,[nan],1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},5.0
156,1f1f35xy_4,1,"['Delivered next day, quality and features as advertised. Soft touch keyboard & responsive mouse, incl batteries for both.\nJust hoping it will last longer.']",1,{'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1},5.0
157,1g4ner5iju,1,"['Fast delivered and received in good condition,very  easy to use.']",1,{'06784e1a-c950-4ffe-b94c-39ef24144617': 1},5.0
158,1gy7o2gbz7,1,"['Performance: Good, keyboard and mouse working find. Thanks seller and delivery team!']",1,{'c85e68dc-cd67-4947-a0ef-ed3e725d144d': 1},5.0
159,1i87i224c0,1,[nan],1,{'ebe48f12-6730-4798-bfc8-9e19b756276d': 1},5.0
160,1k5jibooxz,1,[nan],1,{'6f57eed4-a7a1-4c01-8b43-2ddc489fdf68': 1},5.0
161,1knqsrc18q,2,"[nan, nan]",1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 2},5.0
162,1krnr7it4n,1,[nan],1,{'3d5b8065-9ebf-42c6-9e1c-d7e403367331': 1},5.0
163,1lu3xfbrsc,1,[nan],1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
164,1lyasaa,1,"[""fast delivery, came earlier than I expected... just realize it's membrane keyboard not mechanical keyboard but still vey happy with the product ""]",1,{'ed40d9af-e2c3-41a5-9efc-97168d74a651': 1},4.0
165,1majira,1,"['Fast delivery, items r nicely packaged. Good condition']",1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
166,1o73y7fb71,1,[nan],1,{'b6eaa9d2-7a09-48d9-b094-e5a646592043': 1},5.0
167,1onigiri,1,[nan],1,{'f9540513-4938-4e57-b7db-30996ad29250': 1},4.0
168,1p6hokj5wc,2,"['Received the keyboard, it matches the description, the style is very good, easy to use, satisfied, the logistics is fast, the quality is good, the price is good, the use is convenient, the design is reasonable, and the workmanship is fine', 'The keyboard and mouse are very good. Appearance and experience: very good-looking. Connection speed: very fast. Pressing and tactility: the keyboard sound is very small and quiet. The connection is stable and very good. Product material: very good. Response speed: very good.']",2,"{'913190f0-b583-4fa8-9312-374cf4634e66': 1, 'aac4558d-b71b-4eb2-9ecc-db9c6497cc3f': 1}",5.0
169,1pnp4av6_5,1,"[""It 's beautiful.""]",1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
170,1qloxjtbu4,1,[nan],1,{'f63f231a-9e3d-4d15-8303-0f92d79e5223': 1},5.0
171,1qytlhe7vgbuvlk1t26euhhg54br,1,[nan],1,{'4dcfd651-3459-454a-8fa9-768e55fb32f2': 1},5.0
172,1rawan1105,2,"[nan, nan]",2,"{'3488e53a-046f-48a5-bccb-ee3acffc749a': 1, 'ce520951-35f9-4e51-a4cb-fd659ce4416f': 1}",5.0
173,1s8cct2_q2,1,[nan],1,{'b3a4e980-6e4e-4508-b341-056358af9b69': 1},4.0
174,1sam20,1,['Performance: keys are smooth and easy to type .\nValue For Money: worth it.\nBest Feature(s): nice colour'],1,{'9bfe3373-1fef-4500-88ab-3a6a50137c25': 1},5.0
175,1skybreak2,1,[nan],1,{'d79335f3-7e30-4907-b32e-b84d308b5902': 1},5.0
176,1stop4u,2,"[nan, nan]",1,{'3488e53a-046f-48a5-bccb-ee3acffc749a': 2},5.0
177,1tuv3go8qj,1,['very yummy'],1,{'4dcfd651-3459-454a-8fa9-768e55fb32f2': 1},5.0
178,1uvsnd9r2t,1,"['Performance: the clciking noises of the keyboard is soooo good. Truly exceeded my expectations\nBest Feature(s): The rgb is fully customizable on red dragon website. Just download the software and u can make the rgb to whatever u want\nValue For Money: 10/10 bro the keyboard is majestic\nPLSPLSSSS BUY THIS IF U LOOKING FOR A CHEAP, AFFORDABLE KEYBOARD FOR GAMING😭😭']",1,{'899b38f2-3d1d-4ff1-9410-defa444f3861': 1},5.0
179,1x5anix7ur,1,['Value For Money: Good\nPerformance: Good\nBest Feature(s): Lightweight and portable'],1,{'06784e1a-c950-4ffe-b94c-39ef24144617': 1},5.0
180,1xqmcc_7tmxp7f938dwv8r0w_wwd,1,[nan],1,{'3d5b8065-9ebf-42c6-9e1c-d7e403367331': 1},5.0
181,1yc2poehr8,1,[nan],1,{'ffd204e4-8711-489a-9ca6-0796527b776f': 1},5.0
182,1yjtoq3m4b,1,[nan],1,{'d19cf120-93e6-4f1c-89c2-2b18187139cb': 1},5.0
183,1ys83oee_f,1,"['Received with working conditions, Tks.']",1,{'6f57eed4-a7a1-4c01-8b43-2ddc489fdf68': 1},5.0
