,username,no_review,review_list,no_product,product_dict,mean_rating
0,0*****r,1,"['Best Feature(s): No\nValue For Money: Not at all\nPerformance: Not good\nProduct was average, nothing too crazy about it. \nCan hear something accessory in the earphone as the video shown\nDelivery took super long\nNot Recommend to buy']",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},1.0
1,000ztsu,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
2,0205kandar,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
3,0gpqxt95x6,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},4.0
4,0x41sn_b7h,1,"[""Value For Money: Not at all\nPerformance: Fail to connect\nBest Feature(s): Don't have\nSeems something inside.Always fail to connect.Not a good earphone looks like a toy.\nDisappointed not recommend to buy""]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},1.0
5,1*****e,1,['quite impressive. battery lasts quite long although volume may be abit loud at times but overall quite good quality. also has a little muffling of the outside sound. shipped quite safely too and quick.\n\nedit: it kind of broke… when “cracking”? the folding of the earphones like after erm alm a month ig it was not bad but it kinda js broke in its own so now like one part is kind of dangling…crooked😂'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},4.0
6,1*****m,1,"['Value For Money: expensive\nBest Feature(s): Noise cancelling ; Lightweight\nPerformance: App can be better\nHeadphones itself are ok but it’s so light that it slips off my head too easily haha user problem. The NC is decent enough except for the very static electronic voice feedback that you hear when it changes between quiet/aware mode. Sound quality is up there, better than Sonys xm5 or Sennheiser’s Momentum.']",1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},4.0
7,1030_h,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
8,1231618f,1,"['Value For Money: worth to buy during sales time\nShould be good, buying for my grand daughter.']",1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
9,15jpg_q__s,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
10,168sebas,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
11,16lym727v3,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
12,18maxlee,1,['Got the pink version Bluetooth gaming headphone for my GF and she absolutely loves it!!\nWorth the price😍😍'],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
13,19bryan90,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
14,1vivfngvv9,1,['Performance: 7/10\nBest Feature(s): aesthetic\nValue For Money: yesss\nIts very aesthetic!!! Love the khaki colourrr'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
15,2*****f,1,['Best Feature(s): No\nPerformance: Bad\nValue For Money: Not value\nThe box is damaged and totally not worth of money cause sound not clear.Connection also not good.Can heard the parts inside are loose once u shake it.\nIt took very long time to arrive.Not local seller actually'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},1.0
16,2iwuel4qkz,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
17,3*****s,1,"['received in good condition, looks very good but very tight']",1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
18,3b11pnp05v,1,['Good quality'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
19,4iwlgeut6_,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},3.0
20,4p5bamyqic,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},4.0
21,4sfukore_f,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
22,4syr4f17_,1,"['Best Feature(s): noise cancellation, no audio leak\nValue For Money: definitely\nPerformance: beyond amazing!']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
23,5*****9,1,"['Performance: Sound quality is good for the price. Vocals may be a bit muffled but bass is strong💪\nBest Feature(s): colour, smooth Bluetooth connectivity\nValue For Money: YES']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
24,59n39rwm1y,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
25,5_ffbh2_fm,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
26,5ocmrilz1e2ra2r4oj8y7vqythlt,1,['The product came on time and the sound quality is fantastic.'],1,{'416cf756-71db-4342-b82b-a0cee02a6750': 1},5.0
27,5tbvgfb17h,1,['Best Feature(s): Bass is good\nPerformance: Good\nValue For Money: Yes\nThe headphones work well but Bluetooth has trouble connecting sometimes. I am happy with the wire that can help mitigate my problem. For the price it is very good despite the Bluetooth connection problem.'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
28,5v3e_u6f4n,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
29,7*****6,1,[nan],1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},4.0
30,7*****l,1,"['Value For Money: VERY!!\nBest Feature(s): audio sounds very crisp\nPerformance: not fully noise cancelling, but enough to last through normal volume, good audio\nbest thing is that it can fold! compact and light to carry around']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
31,71col_sof1,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
32,71f07azqar,1,['picture speaks for itself :) it was nice😁😁'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
33,7avian,1,[nan],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
34,7eq5nhn_vp,1,['Best Feature(s): sound\nValue For Money: yes\nPerformance: good\nIt’s good I recommend'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
35,7fiaqrfv8f,1,['Performance: great'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
36,7uqxwcv552,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},4.0
37,8*****a,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},4.0
38,84717wk,1,['Love the ANC'],1,{'416cf756-71db-4342-b82b-a0cee02a6750': 1},5.0
39,852yl1hsyd,1,"[""Delivered fast and in superb condition.  I'm one very satisfied customer here.  Good job seller!!!👌👍""]",1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
40,86f1gectj9,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
41,8r0_e7v390,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
42,8tp9rc3qnu,1,['Best Feature(s): coming fast and good condition\nValue For Money: yes 👍'],1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
43,8wl1cyg5as,1,[nan],1,{'e7f7d678-ca55-4744-ae4d-eda7192276fc': 1},5.0
44,9*****s,1,['sound quality was not as good as i was expecting but the headphones are pretty and feel comfortable to wear !'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},4.0
45,91nozi,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
46,9o8733fsqc,1,[nan],1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
47,Shopee User,9,"[""Quality: ok\nPerformance:  the sound is ok, strong\nIt's ok, just use everything ok but if you use it for a long time it gives you a little headache but it's ok"", nan, nan, nan, nan, 'Highest quality \nWould recommend', nan, nan, nan]",3,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 5, '50048ea8-74e6-4d3f-ac5b-375a53363048': 3, 'e7f7d678-ca55-4744-ae4d-eda7192276fc': 1}",5.0
48,_*****4,1,['Value For Money: \U0001f90c🏼\U0001f90c🏼\U0001f90c🏼\nclear sound! includes bass as well.'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
49,_*****5,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
50,_*****_,2,"[nan, 'Performance: very good\nBest Feature(s): sound quality, aesthetic\nValue For Money: yes!!!\ncolour and sound quality is really good!!']",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",5.0
51,_*****a,2,"[nan, 'soo cuteeee and amazingg!! i lovee and im soo obsessed with the colorrr!!  the quality is amazingggballz too !! really value for money andddd would recommend.']",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",5.0
52,_*****n,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
53,_a08zk__oa,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},4.0
54,_amani,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
55,_jk9912_,1,['Performance: okay\nQuality: very Good\nThe goods are of good quality. Good service from seller and delivery Man. Nice'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
56,_lilmeowmeow_,1,"['Performance: the sound quality is not bad, feel like hearing music live\nBest Feature(s): comfort and sound\nValue For Money: Nice and comfortable material, the size is great\nFast delivery, some dents on box but no damage to the product']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
57,_myhana,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
58,_n.iqah,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
59,_s4n4ae_7o,1,['Value For Money: yes it worth.\nCant wait to try it'],1,{'416cf756-71db-4342-b82b-a0cee02a6750': 1},5.0
60,_uuuu_,1,[nan],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
61,_yayaliaa_,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
62,a*****0,1,"['OMG I LOVE IT, It looks so good n like so excited to use it\nupdate: I used it… i thought it was gna b super good but honestly i like the sound quality except when i on super loud other ppl can hear :( ig i can look cool lol, also ppl said there is noise cancelling but it isn’t cancelling no noise, also forget to say that the delivery was rlly fast!!']",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},3.0
63,a*****1,2,"[nan, nan]",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",3.5
64,a*****2,2,"['All songs are clear and happy to connect. i recommend!', nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
65,a*****3,2,"[nan, 'Delivery is fast and item packed very good. Have not test it out hope it work well.']",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1, '095d94aa-2759-469f-bded-6a824867d5e0': 1}",5.0
66,a*****5,4,"[nan, nan, nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 4},5.0
67,a*****6,3,"['Quality: very2 good\nPerformance:  indeed the best\nBought as a birthday gift for a kid. The sound is indeed the best. Satisfied 👍', nan, ""Best Feature(s): looks good\nPerformance: sound is crisp\nValue For Money: yas\nbought this for my man and he looks so good that i wanna eat him, it has a noise cancellation so that all the girls out there that tries to talk to him can't be heard✨ not even a single whisper and he can just ignore them, well he shouldn't even look at them anyways. i'm going to buy a small sticker that has my name on it and customise this headphone so that girls know that he has ME AND ONLY ME MWHAHAHAHAHAHA okay that's all. go and get it fr yr man and claim him besties\U0001faf5🏻""]",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",5.0
68,a*****7,4,"[nan, 'Quality: quality ok\nBass die, everything is ok, it just hurts a little if you use it for a long time, overall the product is okay, fast delivery, box x de kemek', ""Performance: good\nQuality: very good\nFast delivery... very good, the best.. it's recommended to buy at this shop"", 'Fast delivery and received in good condition.  Product same as in description.  Not bad for product.  Thanks 😊😊😊']",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 3, '416cf756-71db-4342-b82b-a0cee02a6750': 1}",5.0
69,a*****8,4,"['The goods have arrived, just last night the Order arrived today,, Go crazy😂😂\n👍🏻👍🏻👍🏻👍🏻👍🏻Best', nan, 'i cant wait to use itt !!!! thank u for the fast delivery', ""Performance: Good\nBest Feature(s): The light\nValue For Money: Ok\nFast delivery.. Order received on thr next following day.. Tried for a few days.. but on the 2ns day.. unable to connect via bluetooth...but lucky there's a cable.. Oberall.. my girl loves it.""]",3,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2, '095d94aa-2759-469f-bded-6a824867d5e0': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",5.0
70,a*****9,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
71,a*****_,5,"[""Okay, in 4 to 5 times it's crazy at the price, it's just that sometimes it suddenly doesn't sound like it in 4 to 5 times like that but it's rare, it's okay, always"", nan, 'well received in 3 days w bubble wrapped packaging, sound quality is not bad for this pricing and lil bit of noise cancellation. but q a bit of sound leakage which hurts me emotionally since I like my music on blast but 😓👍', 'Value For Money: yes!!\nworks super well! the quality is really good too! i love that it looks nice and aesthetic, don’t regret buying!', ""honestly, it's a good pair of headphones for the price! 👍🏽 would reccomend if looking for just basic headphones that r cute 😀""]",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 3}",5.0
72,a*****a,7,"[nan, nan, nan, nan, 'Performance: very good\nBest Feature(s): -\nValue For Money: yes!\nbought this once before in the other colour and decided to get one in black for my sibling as well! definitely worth the purchase and it looks so good :) it’s also slightly noise cancelling!', 'Good performance. Nice sounds. Value for money. Price a bit expensive. Delivery is good. Recommended to get one.', 'Good quality and pretty cute.']",4,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 4, '416cf756-71db-4342-b82b-a0cee02a6750': 1, '50048ea8-74e6-4d3f-ac5b-375a53363048': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",4.428571428571429
73,a*****d,1,['Fast delivery'],1,{'e7f7d678-ca55-4744-ae4d-eda7192276fc': 1},5.0
74,a*****e,4,"['Looks good. Have not tested yet. But quality is expected based on the price', ""The Sound is nice, I've been using it for 2 days without charging the battery is still 70%. Very berbaloi. Also seller inform all redystock except pink."", nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 4},4.75
75,a*****f,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
76,a*****g,2,"['Value For Money: okok\nPerformance: okok\nBest Feature(s): can play music\nIts headphones you get what you pay for i guess', 'material good and soft . Have yet to try sound quality bcos still havenet charge. Overall feels comfortable']",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",4.0
77,a*****h,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
78,a*****i,8,"[nan, nan, nan, nan, nan, nan, 'This is my first time to try the brand and been reading good reviews on this headphone. So far been using this for a day and the sound is so good as well as the noise cancellation. \n\nDelivery was fast tho the box came with a slight dented on the side which I noticed others complain also. \n\nOtherwise good buy even though it’s a bit cheap than others hoping it can last long. Don’t have the case so must buy separately. Thanks seller!', 'Performance: Good\nBest Feature(s): good\nValue For Money: yes\nyet to try but fast shipping within 2 days and item is exact to picture. thank you seller']",3,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 6, '416cf756-71db-4342-b82b-a0cee02a6750': 1, '50048ea8-74e6-4d3f-ac5b-375a53363048': 1}",4.875
79,a*****l,3,"[nan, nan, nan]",2,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2, 'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1}",4.333333333333333
80,a*****m,2,"[nan, 'Performance: good\nAccording to price']",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
81,a*****n,5,"[nan, nan, nan, 'Fast delivery. Received with 2-3 days. Nice headphone and nice colour. Sound is fine.', nan]",4,"{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2, '095d94aa-2759-469f-bded-6a824867d5e0': 1, '50048ea8-74e6-4d3f-ac5b-375a53363048': 1, 'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1}",5.0
82,a*****p,1,['Performance: Good\nValue For Money: Yes\nFast delivery as taken 1 day to arrive.  Good that the product is wrapped nicely.  Sound quality is good and nice colour.'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
83,a*****r,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
84,a*****s,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
85,a*****v,1,"['heard great reviews about this and bought my very first headphones !! i really like the sound quality , not badd . not exactly noise cancelling but i rlly dont mind . easy and hassle - free to connect to my phonee :) i rlly love the colour too ! worth my moneyy !! \U0001faf6']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
86,a*****w,1,['Impressed with the quality and looks really nice too. The shade of white was just what I wanted.'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
87,a*****y,2,"['Performance: good\nBest Feature(s): looks so cute and the first headphones that actually look nice on me\nValue For Money: YUP\nonly downside is the audio sounds a bit off but everything else is AMAZINGNGNGNG \U0001faf0🏼\U0001faf0🏼\U0001faf0🏼\nAlso literally came in 4 days?! So fast!!', 'Performance: good\nBest Feature(s): light\nValue For Money: yes\nEasy to use, light weight,  value for money.  A bit tight on head but ok. Covers ears well but can be hot.']",1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 2},4.5
88,a4ez98ujjt,1,[nan],1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
89,aa.qusyairi,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
90,aaaaiiiiniiiiii,1,['Performance: audio is v good 👍👍\nValue For Money: YUPPPP'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
91,aanagussetiawanzoca,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
92,abdulhafis_89,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
93,abdulrahimabdulkarim862,1,['Performance: nice'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},4.0
94,aberdeen2,1,[nan],1,{'b3bf5729-00c2-47b3-bea0-04e7e65c3680': 1},5.0
95,abgnaf,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
96,aceinfinitz,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},4.0
97,acemaya80,1,[nan],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
98,adamhaiqal10,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
99,adamharrys2005,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
100,adamhaykal250,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
101,adammuhammad142,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
102,adamrockstar_,1,"['Value For Money: yes\nBest Feature(s): noise cancellation\nPerformance: great sound, bass not bad\nsound is awesome and love the product, can wear these everyday to go school 😊']",1,{'416cf756-71db-4342-b82b-a0cee02a6750': 1},5.0
103,adamzul01,1,['Value For Money: 8/10'],1,{'e7f7d678-ca55-4744-ae4d-eda7192276fc': 1},5.0
104,adaong78,1,[nan],1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
105,adeebanj,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
106,adeebanuriman,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
107,adibahazwa,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
108,adibsaad_ynwa,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
109,adlnakhrl,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
110,adrian7,1,['Fast delivery. Customise welcome letter. Very comfortable with nice padding that doesn’t hurt from long period of usage. Great sound! Games play are definitely more intensive now'],1,{'095d94aa-2759-469f-bded-6a824867d5e0': 1},5.0
111,adriangoh1979,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
112,adrnaqstna,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
113,aedaally,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
114,aelissasyafiqah,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
115,aeyrin._,1,"[""Performance: best\nQuality: nicee\nIt's been tested for 3 days, it's okay. The sound is delicious and the battery lasts a long time, yeee. So it's worth buying. The price is cheap too""]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
116,affendimk,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
117,afiqah_hanafie97,1,['The sound is very clear. Perform. Until I hear people call hahahaha'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
118,afiqsaidins,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
119,afrinamohd3010,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
120,agathatry,1,['Value For Money: yes\nBest Feature(s): the sound quality is good\nPerformance: great'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
121,agnes_gwee,1,"['Very fast delivery, fair price and good quality,thanks seller']",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
122,agnesin0601,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
123,ahdiiiiii,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
124,ahleft3406s,1,['one or if not the best gaming headphone ever used. definitely a steal at this price.'],1,{'095d94aa-2759-469f-bded-6a824867d5e0': 1},5.0
125,ahmadalbab633,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
126,ahmadhilmi1977,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
127,ahmadnorrahmat,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
128,ai.iqaaa,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
129,aidakim1003,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
130,aidildanielbinmohdsharman,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
131,aimi1602,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
132,aimiaimi11,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
133,ain4114,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
134,aina0926,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
135,ainaafazil,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
136,ainaazmanz_,1,['Best 👍🏻. Top Sound 🎧. Thank you seller ❤️'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
137,ainadiladnan,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
138,ainanadia215,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
139,aindawn,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
140,aini.suaidi,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
141,ainiang123,1,[nan],1,{'416cf756-71db-4342-b82b-a0cee02a6750': 1},5.0
142,ainieni9,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
143,ainizulkifri,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
144,ainmaddy,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
145,ainn8407,2,"[nan, nan]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 2},5.0
146,ainsyafiqahiv,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
147,ainzlnnn,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
148,aiqisb,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
149,aishahsiti874,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
150,aisnurulsholeha041,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
151,aisyahasyrani,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
152,aisyahdman,1,"['Performance: good\nBest Feature(s): good\nValue For Money: good\nSuper Fast delivery! Got it for my child, but I am pretty impressed myself with product! Thank you!']",1,{'50048ea8-74e6-4d3f-ac5b-375a53363048': 1},5.0
153,aisyahmalikk,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
154,aisyarayhana,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
155,ajoo_creations,1,['Performance: Good\nBest Feature(s): Good\nValue For Money: Good\nNice headphone. Colour is nice. Light weight and comfortable to put on. Super fast delivery.  Recommended.'],1,{'b4d5273a-b83c-430d-be43-083a2b2a0e33': 1},5.0
156,akari942,1,['It CHARGE SO FAASSST AND IT DURABLE MATT'],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
157,akemy,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
158,akhmaaa,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
159,akilnel_,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
160,akir060822,1,"[""The Sound is the best, it's crazy, berbaloii, this review is only those who can believe it...""]",1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
161,akmal_7473,1,[nan],1,{'06c08160-b2f3-46a9-b4eb-a5b5ac1cad10': 1},5.0
